1901,0.718284465
1901.08333,0.630254271
1901.16667,0.670178496
1901.25,0.941570936
1901.33333,1.24069937
1901.41667,1.44191325
1901.5,1.28887214
1901.58333,1.3102345
1901.66667,1.47906159
1901.75,1.31639454
1901.83333,1.10775222
1901.91667,1.04022209
1902,0.92749197
1902.08333,1.00335239
1902.16667,0.939505521
1902.25,1.11274576
1902.33333,1.28163793
1902.41667,1.30275625
1902.5,1.36336589
1902.58333,1.28612369
1902.66667,1.44009197
1902.75,1.5758265
1902.83333,1.31002821
1902.91667,0.986807544
1903,1.07437128
1903.08333,0.848003087
1903.16667,1.0935465
1903.25,1.02365196
1903.33333,1.16156578
1903.41667,1.58073441
1903.5,1.58952951
1903.58333,1.87414169
1903.66667,1.60000857
1903.75,1.4729135
1903.83333,1.36590657
1903.91667,1.08418475
1904,1.14815672
1904.08333,1.02925308
1904.16667,1.20253324
1904.25,1.32576701
1904.33333,1.47224674
1904.41667,1.54566409
1904.5,1.92569391
1904.58333,1.76174387
1904.66667,1.5511048
1904.75,1.56543491
1904.83333,1.30639848
1904.91667,1.25865177
1905,1.23342826
1905.08333,1.06125253
1905.16667,1.1424751
1905.25,1.20103564
1905.33333,1.46222784
1905.41667,1.77218862
1905.5,1.7082892
1905.58333,2.0843256
1905.66667,1.57101949
1905.75,1.59267595
1905.83333,1.54287261
1905.91667,1.41283917
1906,1.39397192
1906.08333,1.22878607
1906.16667,1.14327467
1906.25,1.34788684
1906.33333,1.47258517
1906.41667,1.77632563
1906.5,1.95957691
1906.58333,1.92362966
1906.66667,2.10809781
1906.75,1.769228
1906.83333,1.57647724
1906.91667,1.36630742
1907,1.40262175
1907.08333,1.08283475
1907.16667,1.52372463
1907.25,1.49333582
1907.33333,1.60412106
1907.41667,1.80689521
1907.5,1.6683808
1907.58333,1.89706215
1907.66667,2.05121349
1907.75,1.75298707
1907.83333,1.41165291
1907.91667,1.5152209
1908,1.28182996
1908.08333,1.13129431
1908.16667,1.30159228
1908.25,1.38765335
1908.33333,1.59249234
1908.41667,1.72994182
1908.5,1.99503485
1908.58333,1.96324891
1908.66667,1.90586279
1908.75,1.6524375
1908.83333,1.79922276
1908.91667,1.52803799
1909,1.61518042
1909.08333,1.33295406
1909.16667,1.27294074
1909.25,1.37524197
1909.33333,1.39210553
1909.41667,1.85300073
1909.5,1.82709413
1909.58333,2.20240983
1909.66667,1.9972184
1909.75,1.71528787
1909.83333,1.6040949
1909.91667,1.30525353
1910,1.33916572
1910.08333,1.14250058
1910.16667,1.34655966
1910.25,1.37154857
1910.33333,1.54979206
1910.41667,1.6938376
1910.5,1.80372833
