1901,1.58561692
1901.08333,1.38633148
1901.16667,1.46895521
1901.25,2.05662389
1901.33333,2.70065346
1901.41667,3.12793926
1901.5,2.78651918
1901.58333,2.8232551
1901.66667,3.17652182
1901.75,2.81793843
1901.83333,2.36364905
1901.91667,2.21246405
1902,1.96645811
1902.08333,2.12145295
1902.16667,1.98105561
1902.25,2.34003607
1902.33333,2.68802254
1902.41667,2.72510455
1902.5,2.84443621
1902.58333,2.67634096
1902.66667,2.98906146
1902.75,3.26249423
1902.83333,2.70538699
1902.91667,2.03282089
1903,2.20774697
1903.08333,1.73920364
1903.16667,2.23849573
1903.25,2.09143879
1903.33333,2.36874418
1903.41667,3.21752823
1903.5,3.22945057
1903.58333,3.80072487
1903.66667,3.23890013
1903.75,2.97626027
1903.83333,2.75511763
1903.91667,2.18300592
1904,2.30776799
1904.08333,2.06644648
1904.16667,2.41164807
1904.25,2.65584482
1904.33333,2.94603894
1904.41667,3.08957753
1904.5,3.84504119
1904.58333,3.51390395
1904.66667,3.09047485
1904.75,3.11572828
1904.83333,2.59743216
1904.91667,2.49989389
1905,2.4472635
1905.08333,2.10496309
1905.16667,2.26533493
1905.25,2.38068816
1905.33333,2.89750108
1905.41667,3.51060066
1905.5,3.38295943
1905.58333,4.12634782
1905.66667,3.10919296
1905.75,3.15108636
1905.83333,3.05162154
1905.91667,2.79358556
1906,2.75545193
1906.08333,2.43009397
1906.16667,2.26206051
1906.25,2.6681657
1906.33333,2.91638194
1906.41667,3.51957377
1906.5,3.88447405
1906.58333,3.81498392
1906.66667,4.18275343
1906.75,3.51199996
1906.83333,3.13080875
1906.91667,2.71465313
1907,2.78806266
1907.08333,2.15520404
1907.16667,3.03664581
1907.25,2.97991449
1907.33333,3.20508367
1907.41667,3.61483412
1907.5,3.34195848
1907.58333,3.80482941
1907.66667,4.11916875
1907.75,3.5246814
1907.83333,2.84190059
1907.91667,3.0541762
1908,2.58692086
1908.08333,2.28803976
1908.16667,2.63811717
1908.25,2.81855949
