1901,0.96246947
1901.08333,0.845445766
1901.16667,0.899978985
1901.25,1.26578365
1901.33333,1.66966892
1901.41667,1.9424653
1901.5,1.73807071
1901.58333,1.76865608
1901.66667,1.99853065
1901.75,1.78046897
1901.83333,1.49971412
1901.91667,1.40962406
1902,1.25803514
1902.08333,1.36298645
1902.16667,1.27815484
1902.25,1.51606219
1902.33333,1.74869633
1902.41667,1.7800468
1902.5,1.86548302
1902.58333,1.76223503
1902.66667,1.97590155
1902.75,2.16505726
1902.83333,1.80226914
1902.91667,1.35938267
1903,1.48192538
1903.08333,1.17196996
1903.16667,1.51423122
1903.25,1.42014331
1903.33333,1.61449906
1903.41667,2.20118466
1903.5,2.21747839
1903.58333,2.61924606
1903.66667,2.24010979
1903.75,2.06579676
1903.83333,1.91904479
1903.91667,1.52584978
1904,1.61861962
1904.08333,1.45449361
1904.16667,1.70341667
1904.25,1.88240698
1904.33333,2.09526027
1904.41667,2.20481572
1904.5,2.75317092
1904.58333,2.52444864
1904.66667,2.22757362
1904.75,2.25311089
1904.83333,1.88438439
1904.91667,1.8194307
1905,1.78677515
1905.08333,1.54182984
1905.16667,1.6646119
1905.25,1.75492169
1905.33333,2.14259335
1905.41667,2.60402388
1905.5,2.51706474
1905.58333,3.07952956
1905.66667,2.32741723
1905.75,2.3658226
1905.83333,2.29792212
1905.91667,2.10977931
1906,2.08701774
1906.08333,1.84599758
1906.16667,1.72335922
1906.25,2.03862266
1906.33333,2.23465245
1906.41667,2.70449649
1906.5,2.99328938
1906.58333,2.9479413
1906.66667,3.24106451
1906.75,2.72878295
1906.83333,2.4392147
1906.91667,2.12068853
1907,2.18385756
1907.08333,1.69269256
1907.16667,2.39134011
1907.25,2.35287179
1907.33333,2.53729502
1907.41667,2.86910948
1907.5,2.6593598
1907.58333,3.03542024
1907.66667,3.29451297
1907.75,2.8261164
1907.83333,2.28432698
1907.91667,2.46101053
1908,2.08960132
1908.08333,1.85273985
1908.16667,2.14144029
1908.25,2.29345736
1908.33333,2.64394473
1908.41667,2.88508539
1908.5,3.34207955
1908.58333,3.30345126
1908.66667,3.22105156
1908.75,2.80499442
1908.83333,3.06747028
1908.91667,2.61640962
1909,2.77751625
1909.08333,2.30436286
1909.16667,2.21224181
1909.25,2.40259722
1909.33333,2.44478284
1909.41667,3.27113858
1909.5,3.24211605
1909.58333,3.92825088
1909.66667,3.58054685
1909.75,3.09081436
1909.83333,2.90514323
1909.91667,2.37587475
1910,2.4498746
1910.08333,2.10216832
1910.16667,2.49187326
1910.25,2.55263508
1910.33333,2.9007893
1910.41667,3.18836391
1910.5,3.41435661
1910.58333,3.2701744
1910.66667,3.5799519
1910.75,3.68010791
1910.83333,2.67964854
1910.91667,2.61064792
1911,2.74009141
1911.08333,2.50504857
1911.16667,2.50231092
1911.25,2.43183488
1911.33333,3.0057169
1911.41667,3.36380665
1911.5,3.91450233
1911.58333,4.09123124
1911.66667,3.71424569
1911.75,3.57724949
1911.83333,3.21049833
1911.91667,2.75143689
1912,2.97882902
1912.08333,2.67438691
1912.16667,2.95801556
1912.25,2.83000162
1912.33333,3.11726074
1912.41667,4.0816675
1912.5,4.08532674
1912.58333,4.10720771
1912.66667,3.75876683
1912.75,3.68561432
1912.83333,3.59276826
1912.91667,2.99086244
1913,3.49808667
1913.08333,2.75483702
1913.16667,2.95882218
1913.25,3.33722861
1913.33333,3.54563845
1913.41667,3.87201471
1913.5,3.8122731
1913.58333,4.02537851
1913.66667,4.16176601
1913.75,4.00341804
1913.83333,3.58589427
1913.91667,3.48282724
1914,3.49862964
1914.08333,3.53488206
1914.16667,3.47043454
1914.25,3.85117323
1914.33333,3.74655659
1914.41667,3.78401006
1914.5,4.62296166
1914.58333,5.46930428
1914.66667,4.20844819
1914.75,4.22720292
1914.83333,3.86946879
1914.91667,3.67647619
1915,3.86145064
1915.08333,3.39062371
1915.16667,3.66049939
1915.25,3.65470574
1915.33333,3.26239473
1915.41667,4.46161554
1915.5,5.0214714
1915.58333,5.19462874
1915.66667,6.30754733
1915.75,6.33372351
1915.83333,4.09322264
1915.91667,3.66812662
1916,3.63878663
1916.08333,3.54263379
1916.16667,3.46792474
1916.25,3.39247175
1916.33333,3.58699114
1916.41667,5.16481219
1916.5,5.66367367
1916.58333,5.45844206
1916.66667,5.6182572
1916.75,5.06542397
1916.83333,4.78535287
1916.91667,4.66533845
1917,4.24126092
1917.08333,4.02061415
1917.16667,4.24403296
1917.25,3.90427487
1917.33333,4.03419102
1917.41667,4.99306024
1917.5,5.67286214
1917.58333,5.97577213
1917.66667,5.611774
1917.75,5.46103812
1917.83333,4.75674286
1917.91667,4.65052531
1918,4.37441132
1918.08333,4.22080893
1918.16667,4.06595349
1918.25,4.52075827
1918.33333,3.97321775
1918.41667,5.26772551
1918.5,5.97862067
1918.58333,6.49617167
1918.66667,6.07170885
1918.75,5.14455273
1918.83333,5.5639996
1918.91667,4.57776693
1919,4.44260429
1919.08333,3.94926382
1919.16667,4.64628173
1919.25,4.32875107
1919.33333,4.74987558
1919.41667,5.01969512
1919.5,5.36804238
1919.58333,5.12586931
1919.66667,4.70139872
1919.75,6.03600131
1919.83333,6.15709622
1919.91667,5.60140206
1920,5.43436541
1920.08333,4.89667293
1920.16667,5.98364949
1920.25,5.12903366
1920.33333,5.98403705
1920.41667,6.28797348
1920.5,6.64615787
1920.58333,6.31589563
1920.66667,6.32985671
1920.75,6.02396142
1920.83333,5.36938466
1920.91667,5.08668314
1921,4.4538923
1921.08333,4.33307581
1921.16667,6.04718289
1921.25,5.19920448
1921.33333,6.35591452
1921.41667,7.4650932
1921.5,6.913909
1921.58333,6.3592456
1921.66667,6.37846398
1921.75,6.06676776
1921.83333,5.39351571
1921.91667,6.04773262
1922,5.42582247
1922.08333,5.10527019
1922.16667,5.48223212
1922.25,4.87956774
1922.33333,4.5829754
1922.41667,6.11708553
1922.5,7.1503505
1922.58333,6.85711251
1922.66667,7.01679981
1922.75,6.66455801
1922.83333,6.13909664
1922.91667,6.4982969
1923,4.8502627
1923.08333,5.20699861
1923.16667,5.4500261
1923.25,6.04099571
1923.33333,6.25805018
1923.41667,6.67934337
1923.5,7.83026508
1923.58333,7.17753239
1923.66667,6.84336036
1923.75,7.18175815
1923.83333,5.99381934
1923.91667,6.47891996
1924,6.28729246
1924.08333,4.91275705
1924.16667,6.05309596
1924.25,6.24732277
1924.33333,7.03900044
1924.41667,6.99739328
1924.5,7.28526323
1924.58333,7.63463653
1924.66667,7.59395477
1924.75,5.77046491
1924.83333,5.11883681
1924.91667,4.64601211
1925,5.29711841
1925.08333,5.33590747
1925.16667,5.77179359
1925.25,4.92439124
1925.33333,6.27996418
1925.41667,7.63973388
1925.5,8.2661959
1925.58333,7.57115267
1925.66667,7.64453402
1925.75,6.76106098
1925.83333,6.58598453
1925.91667,6.37936798
1926,6.14106827
1926.08333,4.78224607
1926.16667,6.80905942
1926.25,5.72785471
1926.33333,6.17120356
1926.41667,7.23973269
1926.5,8.06089884
1926.58333,8.44609776
1926.66667,8.29977169
1926.75,7.30640067
1926.83333,7.56643416
1926.91667,7.04122541
1927,6.01116949
1927.08333,6.14211916
1927.16667,6.6200405
1927.25,6.1206918
1927.33333,6.63094176
1927.41667,7.42643911
1927.5,8.28648987
1927.58333,8.29329018
1927.66667,7.72985527
1927.75,7.22889734
1927.83333,6.53671897
1927.91667,6.51030818
1928,5.72104012
1928.08333,5.53279298
1928.16667,6.68047072
1928.25,6.52430333
1928.33333,6.39983486
1928.41667,7.45385448
1928.5,7.23407766
1928.58333,8.16186575
1928.66667,7.71892702
1928.75,7.30750385
1928.83333,6.44876955
1928.91667,5.81284454
1929,6.55032622
1929.08333,5.36734814
1929.16667,7.34716388
1929.25,7.95303031
1929.33333,6.99389
1929.41667,7.12067115
1929.5,6.7365866
1929.58333,8.04450546
1929.66667,8.33068431
1929.75,7.43596682
1929.83333,6.76485866
1929.91667,5.77487752
1930,6.60352576
1930.08333,6.6605567
1930.16667,7.70438316
1930.25,7.21948434
1930.33333,7.43453041
1930.41667,7.07781911
1930.5,7.57790151
1930.58333,8.23531867
1930.66667,8.92301701
1930.75,7.45984341
1930.83333,7.61008295
1930.91667,6.56129956
1931,6.58607302
1931.08333,5.82808217
1931.16667,7.33809794
1931.25,8.06011349
1931.33333,8.84465878
1931.41667,7.86662244
1931.5,8.65076451
1931.58333,7.98783295
1931.66667,7.38816429
1931.75,7.29172119
1931.83333,6.34697502
1931.91667,6.0310088
1932,6.87711244
1932.08333,6.87206026
1932.16667,7.43141971
1932.25,6.48595833
1932.33333,7.17000436
1932.41667,7.25858247
1932.5,7.50334179
1932.58333,7.46656431
1932.66667,7.05521953
1932.75,7.1123953
1932.83333,6.76424739
1932.91667,6.32316126
1933,5.72709354
1933.08333,6.12646873
1933.16667,6.1833566
1933.25,5.55713759
1933.33333,6.70005629
1933.41667,6.57032452
1933.5,7.2768724
1933.58333,6.74464361
1933.66667,7.10977146
1933.75,7.65957115
1933.83333,6.51118258
1933.91667,6.22806459
1934,6.438312
1934.08333,5.41859918
1934.16667,6.64624874
1934.25,6.15036897
1934.33333,6.70001627
1934.41667,7.15687329
1934.5,7.27551348
1934.58333,7.4860527
1934.66667,6.80712354
1934.75,7.50799888
1934.83333,6.1560407
1934.91667,5.99941161
1935,6.63833763
1935.08333,5.65698893
1935.16667,7.36621787
1935.25,6.53815374
1935.33333,6.38265542
1935.41667,6.80728061
1935.5,6.65179539
1935.58333,6.0389453
1935.66667,7.16435679
1935.75,6.15565215
1935.83333,6.24438741
1935.91667,6.21125476
1936,6.14771408
1936.08333,5.56744073
1936.16667,6.08242373
1936.25,6.47542661
1936.33333,6.89853208
1936.41667,7.35170698
1936.5,6.83277743
1936.58333,7.04278803
1936.66667,6.8278028
1936.75,6.43096393
1936.83333,5.94344143
1936.91667,6.06252521
1937,6.1209174
1937.08333,5.33185306
1937.16667,6.11810894
1937.25,5.7230554
1937.33333,5.87311036
1937.41667,6.62843207
1937.5,6.62690966
1937.58333,7.01867508
1937.66667,6.07943759
1937.75,7.16664455
1937.83333,5.10921728
1937.91667,4.74534121
1938,4.50250459
1938.08333,5.88963946
1938.16667,6.33956546
1938.25,5.4010627
1938.33333,5.54919386
1938.41667,6.78235274
1938.5,6.26681486
1938.58333,6.08303714
1938.66667,6.77231391
1938.75,6.43804033
1938.83333,5.7432608
1938.91667,5.77047474
1939,5.28698431
1939.08333,4.62336963
1939.16667,6.15083596
1939.25,5.21761185
1939.33333,5.57413582
1939.41667,7.36786465
1939.5,6.73489496
1939.58333,6.88046463
1939.66667,6.00934941
1939.75,5.94601212
1939.83333,5.37509791
1939.91667,5.58080036
1940,6.26347037
1940.08333,5.75320193
1940.16667,5.80956157
