1901,124
1901.08333,108
1901.16667,114
1901.25,159
1901.33333,208
1901.41667,240
1901.5,213
1901.58333,215
1901.66667,241
1901.75,213
1901.83333,178
1901.91667,166
1902,147
1902.08333,158
1902.16667,147
1902.25,173
1902.33333,198
1902.41667,200
1902.5,208
1902.58333,195
1902.66667,217
1902.75,236
1902.83333,195
1902.91667,146
1903,158
1903.08333,124
1903.16667,159
1903.25,148
1903.33333,167
1903.41667,226
1903.5,226
1903.58333,265
1903.66667,225
1903.75,206
1903.83333,190
1903.91667,150
1904,158
1904.08333,141
1904.16667,164
1904.25,180
1904.33333,199
1904.41667,208
1904.5,258
1904.58333,235
1904.66667,206
1904.75,207
1904.83333,172
1904.91667,165
1905,161
1905.08333,138
1905.16667,148
1905.25,155
1905.33333,188
1905.41667,227
1905.5,218
1905.58333,265
1905.66667,199
1905.75,201
1905.83333,194
1905.91667,177
1906,174
1906.08333,153
1906.16667,142
1906.25,167
1906.33333,182
1906.41667,219
1906.5,241
1906.58333,236
1906.66667,258
1906.75,216
1906.83333,192
1906.91667,166
1907,170
1907.08333,131
1907.16667,184
1907.25,180
1907.33333,193
1907.41667,217
1907.5,200
1907.58333,227
1907.66667,245
1907.75,209
1907.83333,168
1907.91667,180
1908,152
1908.08333,134
1908.16667,154
1908.25,164
1908.33333,188
1908.41667,204
1908.5,235
1908.58333,231
1908.66667,224
1908.75,194
1908.83333,211
1908.91667,179
1909,189
1909.08333,156
1909.16667,149
1909.25,161
1909.33333,163
1909.41667,217
1909.5,214
1909.58333,258
1909.66667,234
1909.75,201
1909.83333,188
1909.91667,153
1910,157
1910.08333,134
1910.16667,158
1910.25,161
1910.33333,182
1910.41667,199
1910.5,212
1910.58333,202
1910.66667,220
1910.75,225
1910.83333,163
1910.91667,158
1911,165
1911.08333,150
1911.16667,149
1911.25,144
1911.33333,177
1911.41667,197
1911.5,228
1911.58333,237
1911.66667,214
1911.75,205
1911.83333,183
1911.91667,156
1912,168
1912.08333,150
1912.16667,165
1912.25,157
1912.33333,172
1912.41667,224
1912.5,223
1912.58333,223
1912.66667,203
1912.75,198
1912.83333,192
1912.91667,159
1913,185
1913.08333,145
1913.16667,155
1913.25,174
1913.33333,184
1913.41667,200
1913.5,196
1913.58333,206
1913.66667,212
1913.75,203
1913.83333,181
1913.91667,175
1914,175
1914.08333,176
1914.16667,172
1914.25,190
1914.33333,184
1914.41667,185
1914.5,225
1914.58333,265
1914.66667,203
1914.75,203
1914.83333,185
1914.91667,175
1915,183
1915.08333,160
1915.16667,172
1915.25,171
1915.33333,152
1915.41667,207
1915.5,232
1915.58333,239
1915.66667,289
1915.75,289
1915.83333,186
1915.91667,166
1916,164
1916.08333,159
1916.16667,155
1916.25,151
1916.33333,159
1916.41667,228
1916.5,249
1916.58333,239
1916.66667,245
1916.75,220
1916.83333,207
1916.91667,201
1917,182
1917.08333,172
1917.16667,181
1917.25,166
1917.33333,171
1917.41667,211
1917.5,239
1917.58333,251
1917.66667,235
