1901,2.13582599
1901.08333,1.87037692
1901.16667,1.98499154
1901.25,2.78347119
1901.33333,3.66080203
1901.41667,4.24653874
1901.5,3.78880419
1901.58333,3.84456867
1901.66667,4.33212355
1901.75,3.84880735
1901.83333,3.23308871
1901.91667,3.03071535
1902,2.69762978
1902.08333,2.91337694
1902.16667,2.72346402
1902.25,3.22036692
1902.33333,3.70313643
1902.41667,3.75811617
1902.5,3.9267181
1902.58333,3.69843317
1902.66667,4.13476043
1902.75,4.51752783
1902.83333,3.74983803
1902.91667,2.82040029
1903,3.06609772
1903.08333,2.41688639
1903.16667,3.11264073
1903.25,2.90993076
1903.33333,3.29775432
1903.41667,4.48211548
1903.5,4.50140176
1903.58333,5.30080678
1903.66667,4.51988595
1903.75,4.15578622
1903.83333,3.84922084
1903.91667,3.05165919
1904,3.22789767
1904.08333,2.89100397
1904.16667,3.37469629
1904.25,3.71722654
1904.33333,4.12429504
1904.41667,4.32618011
1904.5,5.38517853
1904.58333,4.92245738
1904.66667,4.33021668
1904.75,4.36652247
1904.83333,3.64092242
1904.91667,3.5049293
1905,3.4318499
1905.08333,2.95146669
1905.16667,3.17593817
1905.25,3.33724976
1905.33333,4.06122216
1905.41667,4.91996337
1905.5,4.74050796
1905.58333,5.78151858
1905.66667,4.35584198
1905.75,4.41401127
1905.83333,4.27418025
1905.91667,3.91231222
1906,3.85846058
1906.08333,3.40138862
1906.16667,3.16483006
1906.25,3.7314101
1906.33333,4.0768019
1906.41667,4.91791828
1906.5,5.42550895
1906.58333,5.32621856
1906.66667,5.83723971
1906.75,4.89913867
1906.83333,4.36558751
1906.91667,3.78374961
1907,3.88448466
1907.08333,3.00060962
1907.16667,4.22481003
1907.25,4.14295761
1907.33333,4.4528841
1907.41667,5.01865566
1907.5,4.63659052
1907.58333,5.27513036
1907.66667,5.70702188
1907.75,4.88004007
1907.83333,3.93203683
1907.91667,4.22288789
1908,3.5744313
1908.08333,3.15839237
1908.16667,3.63812515
1908.25,3.88323894
1908.33333,4.46168803
1908.41667,4.85244194
1908.5,5.6025356
1908.58333,5.51966969
1908.66667,5.36452469
1908.75,4.65655637
1908.83333,5.07601957
1908.91667,4.31588005
1909,4.56721499
1909.08333,3.77612687
1909.16667,3.61276192
1909.25,3.91028864
1909.33333,3.96551125
1909.41667,5.28808878
1909.5,5.22370908
1909.58333,6.30826469
1909.66667,5.73099254
1909.75,4.93097299
1909.83333,4.6197215
1909.91667,3.76590674
1910,3.87076472
1910.08333,3.30892808
1910.16667,3.90772455
1910.25,3.98819132
1910.33333,4.51547741
1910.41667,4.94500198
1910.5,5.27629776
1910.58333,5.03528182
1910.66667,5.49253727
1910.75,5.62612934
1910.83333,4.08216549
1910.91667,3.96309833
1911,4.14510387
1911.08333,3.77380722
1911.16667,3.7541426
1911.25,3.6334744
1911.33333,4.47267216
1911.41667,4.98532286
1911.5,5.77822237
1911.58333,6.01504903
1911.66667,5.43920095
1911.75,5.21800851
1911.83333,4.6647749
1911.91667,3.98228163
1912,4.29480568
1912.08333,3.83924992
1912.16667,4.2282371
1912.25,4.02804841
1912.33333,4.41817075
1912.41667,5.7607691
1912.5,5.741893
1912.58333,5.74873463
1912.66667,5.23938107
1912.75,5.1164069
1912.83333,4.96725482
1912.91667,4.118386
1913,4.79750856
1913.08333,3.76209113
1913.16667,4.02355719
1913.25,4.5190255
1913.33333,4.78112745
1913.41667,5.19947315
1913.5,5.09802726
1913.58333,5.36080404
1913.66667,5.51969517
1913.75,5.2880029
1913.83333,4.71726775
1913.91667,4.56316528
1914,4.56543633
1914.08333,4.59395441
1914.16667,4.49192101
1914.25,4.96462893
1914.33333,4.81039149
1914.41667,4.83908905
1914.5,5.88848495
1914.58333,6.93898534
1914.66667,5.31832726
1914.75,5.3211299
1914.83333,4.8518597
1914.91667,4.59201308
1915,4.8044602
1915.08333,4.20281486
1915.16667,4.52038445
1915.25,4.4964479
1915.33333,3.99892681
1915.41667,5.44874529
1915.5,6.1099875
1915.58333,6.29761775
1915.66667,7.61907378
1915.75,7.62303656
1915.83333,4.90872621
1915.91667,4.38318239
1916,4.33262173
1916.08333,4.20408304
1916.16667,4.10178398
1916.25,3.99930613
1916.33333,4.21474333
1916.41667,6.04887838
1916.5,6.61157672
1916.58333,6.35139288
1916.66667,6.51631748
1916.75,5.85630382
1916.83333,5.51487567
1916.91667,5.35951628
1917,4.85696279
1917.08333,4.59148722
1917.16667,4.83320273
1917.25,4.43400308
1917.33333,4.56893983
1917.41667,5.63940349
1917.5,6.38969253
1917.58333,6.7125431
1917.66667,6.28655174
1917.75,6.101136
1917.83333,5.29995566
1917.91667,5.16767869
1918,4.84783552
1918.08333,4.66735577
1918.16667,4.48631235
1918.25,4.97731546
1918.33333,4.36503653
1918.41667,5.77477545
1918.5,6.54009697
1918.58333,7.09114951
1918.66667,6.61379524
1918.75,5.59207194
1918.83333,6.0353458
1918.91667,4.9552238
1919,4.7989509
1919.08333,4.25965593
1919.16667,5.00398987
1919.25,4.65509762
1919.33333,5.10042641
1919.41667,5.38223205
1919.5,5.74730936
1919.58333,5.4800238
1919.66667,5.01892815
1919.75,6.4343529
1919.83333,6.55399059
1919.91667,5.95392813
1920,5.76813311
1920.08333,5.19391156
1920.16667,6.34260594
1920.25,5.43308338
1920.33333,6.33454509
1920.41667,6.65186294
1920.5,7.02612324
1920.58333,6.67257796
1920.66667,6.68293547
1920.75,6.35581602
1920.83333,5.66148634
1920.91667,5.35992235
1921,4.69010367
1921.08333,4.56344499
1921.16667,6.36946711
1921.25,5.47696574
1921.33333,6.69628568
1921.41667,7.86581327
1921.5,7.28591675
1921.58333,6.70220905
1921.66667,6.72326125
1921.75,6.39546964
1921.83333,5.68640646
1921.91667,6.37689262
1922,5.72179593
1922.08333,5.38783719
1922.16667,5.79002097
1922.25,5.15737972
1922.33333,4.84750645
1922.41667,6.47495307
1922.5,7.57423392
1922.58333,7.26892339
1922.66667,7.4436077
1922.75,7.07504934
1922.83333,6.52190538
1922.91667,6.90843484
1923,5.16004721
1923.08333,5.54639753
1923.16667,5.81238066
1923.25,6.45049102
1923.33333,6.69035159
1923.41667,7.1493445
1923.5,8.39128367
1923.58333,7.70093643
1923.66667,7.35108103
1923.75,7.72365753
1923.83333,6.45361942
1923.91667,6.9840421
1924,6.78530722
1924.08333,5.31027928
1924.16667,6.55316667
