1901,0.78250195,987,0
1901.04167,0.730733557,985.359847,0
1901.08333,0.678965163,983.719695,0
1901.125,0.696469555,982.079542,0
1901.16667,0.713973946,980.439389,0
1901.20833,0.852998939,978.799237,0
1901.25,0.992023932,977.159084,0
1901.29167,1.14240931,975.518931,0
1901.33333,1.29279469,973.878779,0
1901.375,1.38938622,972.238626,0
1901.41667,1.48597776,970.598473,0
1901.45833,1.39985839,968.958321,0
1901.5,1.31373903,967.318168,0
1901.54167,1.31734991,965.678015,0
1901.58333,1.3209608,964.037863,0
1901.625,1.39796674,962.39771,0
1901.66667,1.47497268,960.757557,0
1901.70833,1.38675651,959.117405,0
1901.75,1.29854033,957.477252,0
1901.79167,1.18973587,955.837099,0
1901.83333,1.08093141,954.196947,0
1901.875,1.04252135,952.556794,0
1901.91667,1.0041113,950.916641,0
1901.95833,0.94489889,949.276489,0
1902,0.885686483,947.636336,0
1902.04167,0.916954433,946.033201,0
1902.08333,0.948222384,944.430066,0
1902.125,0.913474852,942.826931,0
1902.16667,0.87872732,941.223796,0
1902.20833,0.95439039,939.620661,0
1902.25,1.03005346,938.017526,0
1902.29167,1.1021359,936.414391,0
1902.33333,1.17421833,934.811255,0
1902.375,1.17778167,933.20812,0
1902.41667,1.181345,931.604985,0
1902.45833,1.20251016,930.00185,0
1902.5,1.22367531,928.398715,0
1902.54167,1.18312757,926.79558,0
1902.58333,1.14257983,925.192445,0
1902.625,1.20446479,923.58931,0
1902.66667,1.26634975,921.986175,0
1902.70833,1.31899589,920.38304,0
1902.75,1.37164203,918.779905,0
1902.79167,1.25018727,917.17677,0
1902.83333,1.12873252,915.573635,0
1902.875,0.985189451,913.970499,0
1902.91667,0.841646384,912.367364,0
1902.95833,0.874364613,910.764229,0
1903,0.907082841,909.161094,0
1903.04167,0.808127827,907.633315,0
1903.08333,0.709172814,906.105536,0
1903.125,0.80751703,904.577756,0
1903.16667,0.905861247,903.049977,0
1903.20833,0.87290619,901.522198,0
1903.25,0.839951134,899.994418,0
1903.29167,0.89203868,898.466639,0
1903.33333,0.944126226,896.93886,0
1903.375,1.10842887,895.411081,0
1903.41667,1.27273152,893.883301,0
1903.45833,1.27025738,892.355522,0
1903.5,1.26778324,890.827743,0
1903.54167,1.37427052,889.299963,0
1903.58333,1.48075781,887.772184,0
1903.625,1.36653931,886.244405,0
1903.66667,1.25232081,884.716625,0
1903.70833,1.19718985,883.188846,0
1903.75,1.1420589,881.661067,0
1903.79167,1.09562706,880.133288,0
1903.83333,1.04919523,878.605508,0
1903.875,0.937111501,877.077729,0
1903.91667,0.825027769,875.54995,0
1903.95833,0.845298801,874.02217,0
1904,0.865569832,872.494391,0
1904.04167,0.81745849,871.080306,0
1904.08333,0.769347147,869.66622,0
1904.125,0.830297278,868.252135,0
1904.16667,0.891247408,866.83805,0
1904.20833,0.932749431,865.423964,0
1904.25,0.974251455,864.009879,0
1904.29167,1.02348851,862.595794,0
1904.33333,1.07272557,861.181708,0
1904.375,1.09470274,859.767623,0
1904.41667,1.11667991,858.353538,0
1904.45833,1.24806762,856.939452,0
1904.5,1.37945533,855.525367,0
1904.54167,1.31539152,854.111282,0
1904.58333,1.25132771,852.697196,0
1904.625,1.17185961,851.283111,0
1904.66667,1.09239151,849.869026,0
1904.70833,1.09277347,848.45494,0
1904.75,1.09315543,847.040855,0
1904.79167,0.998853154,845.626769,0
1904.83333,0.904550882,844.212684,0
1904.875,0.884335318,842.798599,0
1904.91667,0.864119755,841.384513,0
1904.95833,0.851880426,839.970428,0
1905,0.839641096,838.556343,0
1905.04167,0.778358836,837.29429,0
1905.08333,0.717076576,836.032236,0
1905.125,0.74165494,834.770183,0
1905.16667,0.766233304,833.50813,0
1905.20833,0.782884673,832.246077,0
1905.25,0.799536041,830.984024,0
1905.29167,0.882866171,829.72197,0
1905.33333,0.9661963,828.459917,0
1905.375,1.06426208,827.197864,0
1905.41667,1.16232785,825.935811,0
1905.45833,1.13722001,824.673758,0
1905.5,1.11211217,823.411704,0
1905.54167,1.22948429,822.149651,0
1905.58333,1.3468564,820.887598,0
1905.625,1.17724863,819.625545,0
1905.66667,1.00764087,818.363492,0
1905.70833,1.01079941,817.101438,0
1905.75,1.01395795,815.839385,0
1905.79167,0.994463333,814.577332,0
1905.83333,0.974968712,813.315279,0
1905.875,0.930573492,812.053226,0
1905.91667,0.886178272,810.791172,0
1905.95833,0.8770192,809.529119,0
1906,0.867860128,808.267066,0
1906.04167,0.814079905,807.195383,0
1906.08333,0.760299683,806.1237,0
1906.125,0.731660622,805.052017,0
